variable_id,variable_name,variable_label,definition,source,source_url,source_document,extraction_notes
alzheimers-disease-related-disorders-or-senile-dementia-indicator-medicare-only,ALZRDSD_MEDICARE,Alzheimer's Disease Related Disorders or Senile Dementia Indicator - Medicare-Only Data,,resdac_variable_page,https://resdac.org/cms-data/variables/alzheimers-disease-related-disorders-or-senile-dementia-indicator-medicare-only,data/raw/html/variable_page/01224752b4c4eef9e809ade3618956ac6d81c2b5.html,
alzheimers-or-related-dementia-indicator-combined-data,ALZRDSD_COMBINED,Alzheimer's or related dementia Indicator - Combined Data,,resdac_variable_page,https://resdac.org/cms-data/variables/alzheimers-or-related-dementia-indicator-combined-data,data/raw/html/variable_page/e7ed50254090e8e99becc5c4bf12623187ac1096.html,
ambulance-charge-amount,AMBLNC_CHRG_AMT,Ambulance Charge Amount ($),,resdac_variable_page,https://resdac.org/cms-data/variables/ambulance-charge-amount,data/raw/html/variable_page/3747725c0a9c09291f45c875ea26fdc5273c7212.html,
ambulatory-health-services-clinic-taxonomy-indicator-ever-calendar-year,AMBLTRY_CLNC_TXNMY_IND,Ambulatory Health Services Clinic Taxonomy Indicator — Ever in Calendar Year,,resdac_variable_page,https://resdac.org/cms-data/variables/ambulatory-health-services-clinic-taxonomy-indicator-ever-calendar-year,data/raw/html/variable_page/96b1b332f87ecddb84e6a2b1d5b9991721959a9b.html,
ambulatory-surgery-center-beneficiary-payments,LINE_COINSRNC_AMT,Ambulatory Surgery Center Beneficiary Payments,,resdac_variable_page,https://resdac.org/cms-data/variables/ambulatory-surgery-center-beneficiary-payments,data/raw/html/variable_page/144451f64ddc2f53de2f34c73a1f7caa7e4543bb.html,
ambulatory-surgery-center-events,LINE_CMS_TYPE_SRVC_CD,Ambulatory Surgery Center Events,,resdac_variable_page,https://resdac.org/cms-data/variables/ambulatory-surgery-center-events,data/raw/html/variable_page/2a7b406a1b0c2d5394e38abe95711483650db0ba.html,
ambulatory-surgery-center-medicare-payments,LINE_CMS_TYPE_SRVC_CD,Ambulatory Surgery Center Medicare Payments,,resdac_variable_page,https://resdac.org/cms-data/variables/ambulatory-surgery-center-medicare-payments,data/raw/html/variable_page/08e396c84a6c79fa76be9487aeb969319c734cae.html,
ambulatory-surgery-center-primary-payer-amount,LINE_CMS_TYPE_SRVC_CD,Ambulatory Surgery Center Primary Payer Amount,,resdac_variable_page,https://resdac.org/cms-data/variables/ambulatory-surgery-center-primary-payer-amount,data/raw/html/variable_page/822044c34bd76d1da5cdd9b97700561460e8fc30.html,
amount-paid-part-d-plan-pde-drug-covered-part-d,DRUG_CVRG_STUS_CD,Amount paid by Part D plan for the PDE (drug is covered by Part D),,resdac_variable_page,https://resdac.org/cms-data/variables/amount-paid-part-d-plan-pde-drug-covered-part-d,data/raw/html/variable_page/a7c0453872e0f56c60ddd29903a66a52ac10582c.html,
amount-paid-part-d-plan-pde-drug-not-covered-part-d,NCVRD_PLAN_PD_AMT,Amount paid by Part D plan for the PDE (drug is not covered by Part D),,resdac_variable_page,https://resdac.org/cms-data/variables/amount-paid-part-d-plan-pde-drug-not-covered-part-d,data/raw/html/variable_page/b7162878acc3f5a02acb22db1dfb203e06d2fdb4.html,
amount-paid-patient,PTNT_PAY_AMT,Amount Paid by Patient,,resdac_variable_page,https://resdac.org/cms-data/variables/amount-paid-patient,data/raw/html/variable_page/e0a56763592bbc856d42a5331bd25dc0b50b6bd8.html,
amount-paid-pde-part-d-low-income-subsidy,LICS_AMT,Amount paid for the PDE by Part D low income subsidy,,resdac_variable_page,https://resdac.org/cms-data/variables/amount-paid-pde-part-d-low-income-subsidy,data/raw/html/variable_page/5f5d8b55567a8b28b326d0e0f89a385f53aeb687.html,
anemia-end-year-indicator,,Anemia End-of-Year Indicator,,resdac_variable_page,https://resdac.org/cms-data/variables/mbsf-30-cc/anemia-end-year-indicator,data/raw/html/variable_page/05feaed5b2bfefa3f889a297fbb40670be21f3ae.html,variable name not found on page
anemia-indicator-combined-data,ANEMIA_COMBINED,Anemia Indicator -Combined Data,,resdac_variable_page,https://resdac.org/cms-data/variables/anemia-indicator-combined-data,data/raw/html/variable_page/d0a30655ec2e087f5d86a1fde9b25b20d84b0e5e.html,
anemia-indicator-medicaid-only-data,ANEMIA_MEDICAID,Anemia Indicator - Medicaid-Only Data,,resdac_variable_page,https://resdac.org/cms-data/variables/anemia-indicator-medicaid-only-data,data/raw/html/variable_page/1f7b02cc72129120f73c4bc577f3eb7c3628ecaa.html,
anemia-indicator-medicare-only-data,ANEMIA_MEDICARE,Anemia Indicator - Medicare-Only Data,,resdac_variable_page,https://resdac.org/cms-data/variables/anemia-indicator-medicare-only-data,data/raw/html/variable_page/53492cdd1786c3748aa4202f16bd0e9b9732da25.html,
anemia-mid-year-indicator,ANEMIA_MID,Anemia Mid-Year Indicator,,resdac_variable_page,https://resdac.org/cms-data/variables/mbsf-27-cc/anemia-mid-year-indicator,data/raw/html/variable_page/7af3a4deaec376b509535ffe45515eccaf1140af.html,
anesthesia-beneficiary-payments,LINE_COINSRNC_AMT,Anesthesia Beneficiary Payments,,resdac_variable_page,https://resdac.org/cms-data/variables/anesthesia-beneficiary-payments,data/raw/html/variable_page/f938018db2b11d3b2048e955a4597061bbb54ef6.html,
anesthesia-charge-amount,ANSTHSA_CHRG_AMT,Anesthesia Charge Amount ($),,resdac_variable_page,https://resdac.org/cms-data/variables/anesthesia-charge-amount,data/raw/html/variable_page/be101632ca75494a1eac645cce58d8b5ec0ebcc7.html,
anesthesia-events,BETOS_CD,Anesthesia Events,,resdac_variable_page,https://resdac.org/cms-data/variables/anesthesia-events,data/raw/html/variable_page/aa8582556e264887fc625070326bb1c89d48f179.html,
anesthesia-medicare-payments,BETOS_CD,Anesthesia Medicare Payments,,resdac_variable_page,https://resdac.org/cms-data/variables/anesthesia-medicare-payments,data/raw/html/variable_page/0e45b82ec95dca3c53000b405567b8cec8e7cb32.html,
anesthesia-primary-payer-amount,BETOS_CD,Anesthesia Primary Payer Amount,,resdac_variable_page,https://resdac.org/cms-data/variables/anesthesia-primary-payer-amount,data/raw/html/variable_page/fccaf595ca5fb338f4af6edef32319ecd2a71df3.html,
annual-managed-care-plan-record-supplemental-enrolled-population-file,CCW_APL_LINK_KEY,Annual Managed Care Plan Record in Supplemental Enrolled Population File,,resdac_variable_page,https://resdac.org/cms-data/variables/annual-managed-care-plan-record-supplemental-enrolled-population-file,data/raw/html/variable_page/498c4fead1c5fc15bd51e421e0f49483f27b55fc.html,
annual-managed-care-plan-record-supplemental-operating-authority-file,CCW_APL_LINK_KEY,Annual Managed Care Plan Record in Supplemental Operating Authority File,,resdac_variable_page,https://resdac.org/cms-data/variables/annual-managed-care-plan-record-supplemental-operating-authority-file,data/raw/html/variable_page/8f74afd424cc49f570d97c6af0127bade76c6729.html,
annual-managed-care-plan-record-supplemental-service-address-location-file,CCW_APL_LINK_KEY,Annual Managed Care Plan Record in Supplemental Service Address Location File,,resdac_variable_page,https://resdac.org/cms-data/variables/annual-managed-care-plan-record-supplemental-service-address-location-file,data/raw/html/variable_page/b8f55ff291240c87511083439688f14d04ee13b5.html,
annual-managed-care-plan-record-supplemental-service-area-file,CCW_APL_LINK_KEY,Annual Managed Care Plan Record in Supplemental Service Area File,,resdac_variable_page,https://resdac.org/cms-data/variables/annual-managed-care-plan-record-supplemental-service-area-file,data/raw/html/variable_page/7d29f5d1eee593c82f42fde1a119b9c8a60da2ba.html,
annual-provider-record-supplemental-affiliated-groups-file,CCW_APR_LINK_KEY,Annual Provider Record in Supplemental Affiliated Groups File,,resdac_variable_page,https://resdac.org/cms-data/variables/annual-provider-record-supplemental-affiliated-groups-file,data/raw/html/variable_page/a26746168ec16d6a9cce822bfdd89f4ef07b2ea7.html,
annual-provider-record-supplemental-affiliated-programs-file,CCW_APR_LINK_KEY,Annual Provider Record in Supplemental Affiliated Programs File,,resdac_variable_page,https://resdac.org/cms-data/variables/annual-provider-record-supplemental-affiliated-programs-file,data/raw/html/variable_page/425d5971f4ca9be03f1f88621d3499347356249c.html,
annual-provider-record-supplemental-bed-type-file,CCW_APR_LINK_KEY,Annual Provider Record in Supplemental Bed Type File,,resdac_variable_page,https://resdac.org/cms-data/variables/annual-provider-record-supplemental-bed-type-file,data/raw/html/variable_page/66aaac9f67ff3d8e2a2f1c1823a873f5f918a092.html,
annual-provider-record-supplemental-enrollment-file,CCW_APR_LINK_KEY,Annual Provider Record in Supplemental Enrollment File,,resdac_variable_page,https://resdac.org/cms-data/variables/annual-provider-record-supplemental-enrollment-file,data/raw/html/variable_page/3871cf339fd48645054cb864ce6ba5cfc0391d50.html,
annual-provider-record-supplemental-identifier-file,CCW_APR_LINK_KEY,Annual Provider Record in Supplemental Identifier File,,resdac_variable_page,https://resdac.org/cms-data/variables/annual-provider-record-supplemental-identifier-file,data/raw/html/variable_page/9e12ce8ca7e18e33d13f8cabaa3c74dd0ee9d0bc.html,
annual-provider-record-supplemental-provider-address-location-file,CCW_APR_LINK_KEY,Annual Provider Record in Supplemental Provider Address Location File,,resdac_variable_page,https://resdac.org/cms-data/variables/annual-provider-record-supplemental-provider-address-location-file,data/raw/html/variable_page/16172e4676fb6153c4fb3138be95740647a4e2ed.html,
annual-provider-record-supplemental-provider-license-and-accreditation-file,CCW_APR_LINK_KEY,Annual Provider Record in Supplemental Provider License and Accreditation File,,resdac_variable_page,https://resdac.org/cms-data/variables/annual-provider-record-supplemental-provider-license-and-accreditation-file,data/raw/html/variable_page/82224fab42efa9dd12a5e5638e5003cad815b85e.html,
annual-provider-record-supplemental-taxonomy-file,CCW_APR_LINK_KEY,Annual Provider Record in Supplemental Taxonomy File,,resdac_variable_page,https://resdac.org/cms-data/variables/annual-provider-record-supplemental-taxonomy-file,data/raw/html/variable_page/b398ba3f92446543051b8f2f4f2f31ad0af86974.html,
anxiety-disorders-first-ever-occurrence-date-medicare-only-claims,ANXI_MEDICARE_EVER,Anxiety Disorders First Ever Occurrence Date - Medicare Only Claims,,resdac_variable_page,https://resdac.org/cms-data/variables/anxiety-disorders-first-ever-occurrence-date-medicare-only-claims,data/raw/html/variable_page/67e58a1af80f08a5ed39e4e3734dad27c5792814.html,
anxiety-disorders-indicator-combined-data,ANXI_COMBINED,Anxiety Disorders Indicator - Combined Data,,resdac_variable_page,https://resdac.org/cms-data/variables/anxiety-disorders-indicator-combined-data,data/raw/html/variable_page/34faa0de082808d26461d2fd9cd0afa4b70cbe90.html,
anxiety-disorders-indicator-medicaid-only-data,ANXI_MEDICAID,Anxiety Disorders Indicator - Medicaid-Only Data,,resdac_variable_page,https://resdac.org/cms-data/variables/anxiety-disorders-indicator-medicaid-only-data,data/raw/html/variable_page/a35af6bbc31e1738ce34d3c2a21b2b9666fd6c3b.html,
anxiety-disorders-indicator-medicare-only-data,ANXI_MEDICARE,Anxiety Disorders Indicator - Medicare-Only Data,,resdac_variable_page,https://resdac.org/cms-data/variables/anxiety-disorders-indicator-medicare-only-data,data/raw/html/variable_page/c2ad4c628633be71d8ac080204dac97d3e3577a2.html,
anxiety-disorders-indicator-medicare-only-data-mbsf,ANXI_MEDICARE,Anxiety Disorders Indicator - Medicare Only Data (MBSF),,resdac_variable_page,https://resdac.org/cms-data/variables/anxiety-disorders-indicator-medicare-only-data-mbsf,data/raw/html/variable_page/8f73cd82db72ca562e71613a68b4e79dc024df37.html,
any-modifiers-base-code,,Any Modifiers for the Base Code,,resdac_variable_page,https://resdac.org/cms-data/variables/any-modifiers-base-code,data/raw/html/variable_page/529d58906be30921c3e8777a9c074947f10ddc25.html,variable name not found on page
apl-location,,APL Location,,resdac_variable_page,https://resdac.org/cms-data/variables/apl-location,data/raw/html/variable_page/a46489fe2d91b4acfbaab7256641b842c4edfdd6.html,variable name not found on page
apl-operating-authority,,APL Operating Authority,,resdac_variable_page,https://resdac.org/cms-data/variables/apl-operating-authority,data/raw/html/variable_page/309353f5a4909384ffe1bff5bed2922091c7f422.html,variable name not found on page
apl-population-enrolled,,APL Population Enrolled,,resdac_variable_page,https://resdac.org/cms-data/variables/apl-population-enrolled,data/raw/html/variable_page/c1e4ccf909df9cb68ab361b103f6dcc4d5d3fccf.html,variable name not found on page
apl-service-area,,APL Service Area,,resdac_variable_page,https://resdac.org/cms-data/variables/apl-service-area,data/raw/html/variable_page/8b9cd5d0e69561cc5c69314d3ae302cb4fe87506.html,variable name not found on page
apr-affiliated-groups,,APR Affiliated Groups,,resdac_variable_page,https://resdac.org/cms-data/variables/apr-affiliated-groups,data/raw/html/variable_page/7c0c961792528d451c1788660ceef834a45c0fef.html,variable name not found on page
apr-bed-type,,APR Bed Type,,resdac_variable_page,https://resdac.org/cms-data/variables/apr-bed-type,data/raw/html/variable_page/f3e545bd3e1c48b4ca9d7fb6779694f2b44ebad1.html,variable name not found on page
apr-enrollment,,APR Enrollment,,resdac_variable_page,https://resdac.org/cms-data/variables/apr-enrollment,data/raw/html/variable_page/7159508e6ef8a415ebd205a52c16c6527ea2b12c.html,variable name not found on page
apr-identifiers,,APR Identifiers,,resdac_variable_page,https://resdac.org/cms-data/variables/apr-identifiers,data/raw/html/variable_page/82beb765ea99856245a2a5cb703bd584975ed0c8.html,variable name not found on page
apr-license,,APR License,,resdac_variable_page,https://resdac.org/cms-data/variables/apr-license,data/raw/html/variable_page/56f8c8d6623dbf7deb5f95867190202104f6abf8.html,variable name not found on page
apr-location,,APR Location,,resdac_variable_page,https://resdac.org/cms-data/variables/apr-location,data/raw/html/variable_page/9e3bd709341ada5a258d60f7e84a48fa164d20a3.html,variable name not found on page
apr-taxonomy,,APR Taxonomy,,resdac_variable_page,https://resdac.org/cms-data/variables/apr-taxonomy,data/raw/html/variable_page/b0fa321ae0ec8577d1897f420e6439912fd5890b.html,variable name not found on page
april-2021-enrollment-flag,M04_ENROLL,April 2021 Enrollment Flag,,resdac_variable_page,https://resdac.org/cms-data/variables/april-2021-enrollment-flag,data/raw/html/variable_page/525ddb7b27f640fa600f0ecb66fa8109ee9044c7.html,
asthma-end-year-indicator,,Asthma End-of-Year Indicator,,resdac_variable_page,https://resdac.org/cms-data/variables/mbsf-30-cc/asthma-end-year-indicator,data/raw/html/variable_page/def61c34c40cbe6b34f6d2522caef4deb67aaa4c.html,variable name not found on page
asthma-indicator-combined-data,ASTHMA_COMBINED,Asthma Indicator - Combined Data,,resdac_variable_page,https://resdac.org/cms-data/variables/asthma-indicator-combined-data,data/raw/html/variable_page/05bc56762c5c1bd2fc54cdb9ab189980af23887b.html,
asthma-indicator-medicaid-only-data,ASTHMA_MEDICAID,Asthma Indicator - Medicaid-Only Data,,resdac_variable_page,https://resdac.org/cms-data/variables/asthma-indicator-medicaid-only-data,data/raw/html/variable_page/910d11c7014ea660a426bf4cfadfaaae4453609b.html,
asthma-indicator-medicare-only-data,ASTHMA_MEDICARE,Asthma Indicator - Medicare-Only Data,,resdac_variable_page,https://resdac.org/cms-data/variables/asthma-indicator-medicare-only-data,data/raw/html/variable_page/b5989fa5baeebc0edfbde4df788f2dba527217ea.html,
asthma-mid-year-indicator,ASTHMA_MID,Asthma Mid-Year Indicator,,resdac_variable_page,https://resdac.org/cms-data/variables/mbsf-27-cc/asthma-mid-year-indicator,data/raw/html/variable_page/f3cd9ebcc924ab8c24be4d62a9347419336abd0f.html,
atrial-fibrillation-and-flutter-end-year-indicator,ATRIAL_FIB,Atrial Fibrillation and Flutter End-of-Year Indicator,,resdac_variable_page,https://resdac.org/cms-data/variables/mbsf-30-cc/atrial-fibrillation-and-flutter-end-year-indicator,data/raw/html/variable_page/2dd75b41a21d72b80ca703bb9b28f1e2c3c31d0b.html,
atrial-fibrillation-end-year-indicator,ATRIAL_FIB,Atrial Fibrillation End-of-Year Indicator,,resdac_variable_page,https://resdac.org/cms-data/variables/mbsf-27-cc/atrial-fibrillation-end-year-indicator,data/raw/html/variable_page/1c89393f85f553de1de9c0782762a12482d93c22.html,
atrial-fibrillation-indicator-combined-data,AFIB_COMBINED,Atrial Fibrillation Indicator - Combined Data,,resdac_variable_page,https://resdac.org/cms-data/variables/atrial-fibrillation-indicator-combined-data,data/raw/html/variable_page/8b1449f3c1c4afc2f813a5f72e2d40324a1c3d83.html,
atrial-fibrillation-indicator-medicaid-only-data,AFIB_MEDICAID,Atrial Fibrillation Indicator - Medicaid-Only Data,,resdac_variable_page,https://resdac.org/cms-data/variables/atrial-fibrillation-indicator-medicaid-only-data,data/raw/html/variable_page/6ab3f0b150ef8bcaefc14731b866c7569bac2c63.html,
atrial-fibrillation-indicator-medicare-only-data,AFIB_MEDICARE,Atrial Fibrillation Indicator - Medicare-Only Data,,resdac_variable_page,https://resdac.org/cms-data/variables/atrial-fibrillation-indicator-medicare-only-data,data/raw/html/variable_page/f1f8a7601eb031652ae6744b0af37be29c96aba6.html,
atrial-fibrillation-mid-year-indicator,ATRIAL_FIB_MID,Atrial Fibrillation Mid-Year Indicator,,resdac_variable_page,https://resdac.org/cms-data/variables/mbsf-27-cc/atrial-fibrillation-mid-year-indicator,data/raw/html/variable_page/db8288de039ec0e76d83dffb1c879923017007d5.html,
